GISJOIN,YEAR,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,ZCTA,SABINSA,TOTAL,URBAN,URBAN_AREAS,URBAN_CLUSTER,RURAL,NONDF,Rural_Dummy
G76845,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76845,,,,,ZCTA5 76845,76845,,178,0,0,0,178,0,1
G76848,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76848,,,,,ZCTA5 76848,76848,,78,0,0,0,78,0,1
G76849,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76849,,,,,ZCTA5 76849,76849,,3944,2566,0,2566,1378,0,0
G76852,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76852,,,,,ZCTA5 76852,76852,,212,0,0,0,212,0,1
G76853,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76853,,,,,ZCTA5 76853,76853,,1622,0,0,0,1622,0,1
G76854,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76854,,,,,ZCTA5 76854,76854,,401,0,0,0,401,0,1
G76856,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76856,,,,,ZCTA5 76856,76856,,3582,0,0,0,3582,0,1
G76857,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76857,,,,,ZCTA5 76857,76857,,1791,0,0,0,1791,0,1
G76858,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76858,,,,,ZCTA5 76858,76858,,254,0,0,0,254,0,1
G76859,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76859,,,,,ZCTA5 76859,76859,,1982,0,0,0,1982,0,1
G76861,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76861,,,,,ZCTA5 76861,76861,,1995,0,0,0,1995,0,1
G76862,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76862,,,,,ZCTA5 76862,76862,,198,0,0,0,198,0,1
G76864,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76864,,,,,ZCTA5 76864,76864,,890,0,0,0,890,0,1
G76865,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76865,,,,,ZCTA5 76865,76865,,160,0,0,0,160,0,1
G76866,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76866,,,,,ZCTA5 76866,76866,,623,0,0,0,623,0,1
G76869,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76869,,,,,ZCTA5 76869,76869,,125,0,0,0,125,0,1
G76870,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76870,,,,,ZCTA5 76870,76870,,251,0,0,0,251,0,1
G76871,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76871,,,,,ZCTA5 76871,76871,,784,0,0,0,784,0,1
G76872,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76872,,,,,ZCTA5 76872,76872,,717,0,0,0,717,0,1
G76873,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76873,,,,,ZCTA5 76873,76873,,55,0,0,0,55,0,1
G76874,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76874,,,,,ZCTA5 76874,76874,,68,0,0,0,68,0,1
G76875,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76875,,,,,ZCTA5 76875,76875,,668,0,0,0,668,0,1
G76877,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76877,,,,,ZCTA5 76877,76877,,4558,3105,0,3105,1453,0,0
G76878,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76878,,,,,ZCTA5 76878,76878,,1685,0,0,0,1685,0,1
G76882,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76882,,,,,ZCTA5 76882,76882,,252,0,0,0,252,0,1
G76884,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76884,,,,,ZCTA5 76884,76884,,172,0,0,0,172,0,1
G76885,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76885,,,,,ZCTA5 76885,76885,,154,0,0,0,154,0,1
G76887,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76887,,,,,ZCTA5 76887,76887,,126,0,0,0,126,0,1
G76888,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76888,,,,,ZCTA5 76888,76888,,110,0,0,0,110,0,1
G76890,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76890,,,,,ZCTA5 76890,76890,,940,0,0,0,940,0,1
G76901,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76901,,,,,ZCTA5 76901,76901,,27969,22721,22721,0,5248,0,0
G76903,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76903,,,,,ZCTA5 76903,76903,,31905,30923,30923,0,982,0,0
G76904,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76904,,,,,ZCTA5 76904,76904,,32718,29623,29623,0,3095,0,0
G76905,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76905,,,,,ZCTA5 76905,76905,,11335,7766,7766,0,3569,0,0
G76908,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76908,,,,,ZCTA5 76908,76908,,1951,1951,1951,0,0,0,0
G76930,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76930,,,,,ZCTA5 76930,76930,,156,0,0,0,156,0,1
G76932,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76932,,,,,ZCTA5 76932,76932,,3390,2919,0,2919,471,0,0
G76933,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76933,,,,,ZCTA5 76933,76933,,1365,0,0,0,1365,0,1
G76934,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76934,,,,,ZCTA5 76934,76934,,1296,0,0,0,1296,0,1
G76935,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76935,,,,,ZCTA5 76935,76935,,1606,0,0,0,1606,0,1
G76936,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76936,,,,,ZCTA5 76936,76936,,3377,0,0,0,3377,0,1
G76937,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76937,,,,,ZCTA5 76937,76937,,37,0,0,0,37,0,1
G76939,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76939,,,,,ZCTA5 76939,76939,,51,0,0,0,51,0,1
G76940,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76940,,,,,ZCTA5 76940,76940,,176,0,0,0,176,0,1
G76941,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76941,,,,,ZCTA5 76941,76941,,1348,0,0,0,1348,0,1
G76943,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76943,,,,,ZCTA5 76943,76943,,3693,2873,0,2873,820,0,0
G76945,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76945,,,,,ZCTA5 76945,76945,,1665,0,0,0,1665,0,1
G76949,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76949,,,,,ZCTA5 76949,76949,,7,0,0,0,7,0,1
G76950,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76950,,,,,ZCTA5 76950,76950,,4180,3352,0,3352,828,0,0
G76951,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76951,,,,,ZCTA5 76951,76951,,1143,0,0,0,1143,0,1
G76953,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76953,,,,,ZCTA5 76953,76953,,74,0,0,0,74,0,1
G76955,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76955,,,,,ZCTA5 76955,76955,,133,0,0,0,133,0,1
G76957,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76957,,,,,ZCTA5 76957,76957,,59,0,0,0,59,0,1
G76958,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76958,,,,,ZCTA5 76958,76958,,310,0,0,0,310,0,1
G77002,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77002,,,,,ZCTA5 77002,77002,,16793,16793,16793,0,0,0,0
G77003,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77003,,,,,ZCTA5 77003,77003,,10508,10508,10508,0,0,0,0
G77004,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77004,,,,,ZCTA5 77004,77004,,32692,32692,32692,0,0,0,0
G77005,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77005,,,,,ZCTA5 77005,77005,,25528,25528,25528,0,0,0,0
G77006,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77006,,,,,ZCTA5 77006,77006,,19664,19664,19664,0,0,0,0
G77007,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77007,,,,,ZCTA5 77007,77007,,30853,30853,30853,0,0,0,0
G77008,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77008,,,,,ZCTA5 77008,77008,,30482,30482,30482,0,0,0,0
G77009,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77009,,,,,ZCTA5 77009,77009,,38094,38094,38094,0,0,0,0
G77010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77010,,,,,ZCTA5 77010,77010,,366,366,366,0,0,0,0
G77011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77011,,,,,ZCTA5 77011,77011,,19547,19547,19547,0,0,0,0
G77012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77012,,,,,ZCTA5 77012,77012,,20719,20719,20719,0,0,0,0
G77013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77013,,,,,ZCTA5 77013,77013,,17602,17602,17602,0,0,0,0
G77014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77014,,,,,ZCTA5 77014,77014,,28684,28684,28684,0,0,0,0
G77015,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77015,,,,,ZCTA5 77015,77015,,53621,53621,53621,0,0,0,0
G77016,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77016,,,,,ZCTA5 77016,77016,,26989,26989,26989,0,0,0,0
G77017,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77017,,,,,ZCTA5 77017,77017,,32561,32561,32561,0,0,0,0
G77018,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77018,,,,,ZCTA5 77018,77018,,25563,25563,25563,0,0,0,0
G77019,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77019,,,,,ZCTA5 77019,77019,,18944,18944,18944,0,0,0,0
G77020,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77020,,,,,ZCTA5 77020,77020,,25464,25464,25464,0,0,0,0
G77021,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77021,,,,,ZCTA5 77021,77021,,26042,26042,26042,0,0,0,0
G77022,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77022,,,,,ZCTA5 77022,77022,,29557,29557,29557,0,0,0,0
G77023,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77023,,,,,ZCTA5 77023,77023,,28998,28998,28998,0,0,0,0
G77024,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77024,,,,,ZCTA5 77024,77024,,34775,34775,34775,0,0,0,0
G77025,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77025,,,,,ZCTA5 77025,77025,,26137,26137,26137,0,0,0,0
G77026,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77026,,,,,ZCTA5 77026,77026,,23940,23940,23940,0,0,0,0
G77027,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77027,,,,,ZCTA5 77027,77027,,14331,14331,14331,0,0,0,0
G77028,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77028,,,,,ZCTA5 77028,77028,,16808,16808,16808,0,0,0,0
G77029,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77029,,,,,ZCTA5 77029,77029,,17814,17814,17814,0,0,0,0
G77030,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77030,,,,,ZCTA5 77030,77030,,10258,10258,10258,0,0,0,0
G77031,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77031,,,,,ZCTA5 77031,77031,,15762,15762,15762,0,0,0,0
G77032,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77032,,,,,ZCTA5 77032,77032,,12757,12757,12757,0,0,0,0
G77033,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77033,,,,,ZCTA5 77033,77033,,27965,27965,27965,0,0,0,0
G77034,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77034,,,,,ZCTA5 77034,77034,,33678,33678,33678,0,0,0,0
G77035,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77035,,,,,ZCTA5 77035,77035,,35896,35896,35896,0,0,0,0
G77036,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77036,,,,,ZCTA5 77036,77036,,71969,71969,71969,0,0,0,0
G77037,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77037,,,,,ZCTA5 77037,77037,,19819,19819,19819,0,0,0,0
G77038,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77038,,,,,ZCTA5 77038,77038,,26713,26713,26713,0,0,0,0
G77039,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77039,,,,,ZCTA5 77039,77039,,27562,27562,27562,0,0,0,0
G77040,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77040,,,,,ZCTA5 77040,77040,,45081,45081,45081,0,0,0,0
G77041,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77041,,,,,ZCTA5 77041,77041,,37146,37146,37146,0,0,0,0
G77042,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77042,,,,,ZCTA5 77042,77042,,36385,36385,36385,0,0,0,0
G77043,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77043,,,,,ZCTA5 77043,77043,,23358,23358,23358,0,0,0,0
G77044,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77044,,,,,ZCTA5 77044,77044,,30949,29789,29789,0,1160,0,0
G77045,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77045,,,,,ZCTA5 77045,77045,,31255,31255,31255,0,0,0,0
G77046,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77046,,,,,ZCTA5 77046,77046,,1196,1196,1196,0,0,0,0
G77047,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77047,,,,,ZCTA5 77047,77047,,21077,21025,21025,0,52,0,0
G77048,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77048,,,,,ZCTA5 77048,77048,,15294,15135,15135,0,159,0,0
G77049,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77049,,,,,ZCTA5 77049,77049,,28521,28208,28208,0,313,0,0
G77050,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77050,,,,,ZCTA5 77050,77050,,4611,4258,4258,0,353,0,0
G77051,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77051,,,,,ZCTA5 77051,77051,,15085,15085,15085,0,0,0,0
G77053,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77053,,,,,ZCTA5 77053,77053,,28954,28941,28941,0,13,0,0
G77054,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77054,,,,,ZCTA5 77054,77054,,22290,22290,22290,0,0,0,0
G77055,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77055,,,,,ZCTA5 77055,77055,,41989,41989,41989,0,0,0,0
G77056,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77056,,,,,ZCTA5 77056,77056,,18673,18673,18673,0,0,0,0
G77057,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77057,,,,,ZCTA5 77057,77057,,39208,39208,39208,0,0,0,0
G77058,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77058,,,,,ZCTA5 77058,77058,,16406,16406,16406,0,0,0,0
G77059,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77059,,,,,ZCTA5 77059,77059,,16949,16949,16949,0,0,0,0
G77060,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77060,,,,,ZCTA5 77060,77060,,40830,40830,40830,0,0,0,0
G77061,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77061,,,,,ZCTA5 77061,77061,,24457,24457,24457,0,0,0,0
G77062,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77062,,,,,ZCTA5 77062,77062,,25152,25152,25152,0,0,0,0
G77063,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77063,,,,,ZCTA5 77063,77063,,34299,34299,34299,0,0,0,0
G77064,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77064,,,,,ZCTA5 77064,77064,,45847,45847,45847,0,0,0,0
G77065,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77065,,,,,ZCTA5 77065,77065,,35326,35326,35326,0,0,0,0
G77066,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77066,,,,,ZCTA5 77066,77066,,31366,31366,31366,0,0,0,0
G77067,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77067,,,,,ZCTA5 77067,77067,,30559,30559,30559,0,0,0,0
G77068,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77068,,,,,ZCTA5 77068,77068,,10064,10064,10064,0,0,0,0
G77069,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77069,,,,,ZCTA5 77069,77069,,16541,16541,16541,0,0,0,0
G77070,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77070,,,,,ZCTA5 77070,77070,,46017,46017,46017,0,0,0,0
G77071,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77071,,,,,ZCTA5 77071,77071,,25671,25671,25671,0,0,0,0
G77072,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77072,,,,,ZCTA5 77072,77072,,56526,56526,56526,0,0,0,0
G77073,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77073,,,,,ZCTA5 77073,77073,,34790,34790,34790,0,0,0,0
G77074,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77074,,,,,ZCTA5 77074,77074,,37267,37267,37267,0,0,0,0
G77075,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77075,,,,,ZCTA5 77075,77075,,37388,37388,37388,0,0,0,0
G77076,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77076,,,,,ZCTA5 77076,77076,,33803,33803,33803,0,0,0,0
G77077,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77077,,,,,ZCTA5 77077,77077,,52151,52151,52151,0,0,0,0
G77078,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77078,,,,,ZCTA5 77078,77078,,14777,14717,14717,0,60,0,0
G77079,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77079,,,,,ZCTA5 77079,77079,,31280,31280,31280,0,0,0,0
G77080,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77080,,,,,ZCTA5 77080,77080,,45275,45275,45275,0,0,0,0
G77081,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77081,,,,,ZCTA5 77081,77081,,47860,47860,47860,0,0,0,0
G77082,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77082,,,,,ZCTA5 77082,77082,,49900,49900,49900,0,0,0,0
G77083,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77083,,,,,ZCTA5 77083,77083,,70837,70837,70837,0,0,0,0
G77084,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77084,,,,,ZCTA5 77084,77084,,95137,95137,95137,0,0,0,0
G77085,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77085,,,,,ZCTA5 77085,77085,,16074,16074,16074,0,0,0,0
G77086,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77086,,,,,ZCTA5 77086,77086,,28009,28009,28009,0,0,0,0
G77087,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77087,,,,,ZCTA5 77087,77087,,36399,36399,36399,0,0,0,0
G77088,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77088,,,,,ZCTA5 77088,77088,,49660,49660,49660,0,0,0,0
G77089,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77089,,,,,ZCTA5 77089,77089,,48685,48685,48685,0,0,0,0
G77090,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77090,,,,,ZCTA5 77090,77090,,32930,32930,32930,0,0,0,0
G77091,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77091,,,,,ZCTA5 77091,77091,,23472,23472,23472,0,0,0,0
G77092,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77092,,,,,ZCTA5 77092,77092,,33745,33745,33745,0,0,0,0
G77093,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77093,,,,,ZCTA5 77093,77093,,46929,46929,46929,0,0,0,0
G77094,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77094,,,,,ZCTA5 77094,77094,,8498,8496,8496,0,2,0,0
G77095,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77095,,,,,ZCTA5 77095,77095,,66502,66502,66502,0,0,0,0
G77096,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77096,,,,,ZCTA5 77096,77096,,32628,32628,32628,0,0,0,0
G77098,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77098,,,,,ZCTA5 77098,77098,,13076,13076,13076,0,0,0,0
G77099,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77099,,,,,ZCTA5 77099,77099,,47091,47091,47091,0,0,0,0
G77201,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77201,,,,,ZCTA5 77201,77201,,0,0,0,0,0,0,0
G77301,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77301,,,,,ZCTA5 77301,77301,,30769,29643,29643,0,1126,0,0
G77302,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77302,,,,,ZCTA5 77302,77302,,18118,10668,5413,5255,7450,0,0
G77303,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77303,,,,,ZCTA5 77303,77303,,16710,6009,5893,116,10701,0,1
G77304,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77304,,,,,ZCTA5 77304,77304,,21314,18255,17328,927,3059,0,0
G77306,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77306,,,,,ZCTA5 77306,77306,,11931,5880,1781,4099,6051,0,1
G77316,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77316,,,,,ZCTA5 77316,77316,,16036,3862,0,3862,12174,0,1
G77318,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77318,,,,,ZCTA5 77318,77318,,14281,11546,1774,9772,2735,0,0
G77320,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77320,,,,,ZCTA5 77320,77320,,33678,13693,0,13693,19985,0,1
G77326,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77326,,,,,ZCTA5 77326,77326,,69,0,0,0,69,0,1
G77327,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77327,,,,,ZCTA5 77327,77327,,20160,7268,0,7268,12892,0,1
G77328,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77328,,,,,ZCTA5 77328,77328,,13993,1888,0,1888,12105,0,1
G77331,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77331,,,,,ZCTA5 77331,77331,,6824,0,0,0,6824,0,1
G77334,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77334,,,,,ZCTA5 77334,77334,,141,0,0,0,141,0,1
G77335,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77335,,,,,ZCTA5 77335,77335,,2350,0,0,0,2350,0,1
G77336,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77336,,,,,ZCTA5 77336,77336,,12471,5138,5138,0,7333,0,1
G77338,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77338,,,,,ZCTA5 77338,77338,,33971,33511,33511,0,460,0,0
G77339,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77339,,,,,ZCTA5 77339,77339,,37512,37512,37512,0,0,0,0
G77340,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77340,,,,,ZCTA5 77340,77340,,29809,23212,0,23212,6597,0,0
G77342,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77342,,,,,ZCTA5 77342,77342,,23,23,0,23,0,0,0
G77345,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77345,,,,,ZCTA5 77345,77345,,26122,26122,26122,0,0,0,0
G77346,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77346,,,,,ZCTA5 77346,77346,,53578,53021,53021,0,557,0,0
G77350,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77350,,,,,ZCTA5 77350,77350,,66,0,0,0,66,0,1
G77351,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77351,,,,,ZCTA5 77351,77351,,32517,5728,0,5728,26789,0,1
G77354,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77354,,,,,ZCTA5 77354,77354,,30215,19887,19182,705,10328,0,0
G77355,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77355,,,,,ZCTA5 77355,77355,,24010,10129,7639,2490,13881,0,1
G77356,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77356,,,,,ZCTA5 77356,77356,,24498,18676,0,18676,5822,0,0
G77357,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77357,,,,,ZCTA5 77357,77357,,19987,13588,13588,0,6399,0,0
G77358,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77358,,,,,ZCTA5 77358,77358,,4993,0,0,0,4993,0,1
G77359,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77359,,,,,ZCTA5 77359,77359,,721,0,0,0,721,0,1
G77360,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77360,,,,,ZCTA5 77360,77360,,5280,4427,0,4427,853,0,0
G77362,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77362,,,,,ZCTA5 77362,77362,,4600,4002,4002,0,598,0,0
G77363,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77363,,,,,ZCTA5 77363,77363,,3269,0,0,0,3269,0,1
G77364,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77364,,,,,ZCTA5 77364,77364,,2223,0,0,0,2223,0,1
G77365,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77365,,,,,ZCTA5 77365,77365,,25769,24918,24918,0,851,0,0
G77367,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77367,,,,,ZCTA5 77367,77367,,143,0,0,0,143,0,1
G77368,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77368,,,,,ZCTA5 77368,77368,,152,0,0,0,152,0,1
G77369,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77369,,,,,ZCTA5 77369,77369,,1018,0,0,0,1018,0,1
G77371,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77371,,,,,ZCTA5 77371,77371,,7665,0,0,0,7665,0,1
